
199318,Андроновка,,"Лефортово, Угрешская",Г.МОСКВА,"Московская ж.д., Московско-Курское отд.",gdevagon.ru,
1965362001194,Аникеевка,Аникеевка,"Опалиха, Нахабино","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Смоленское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
1947572001203,Анциферово,Анциферово,"73 км, Подосинки","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Рязанское отд.","rasp.yandex.ru,3ty.ru",
1810092000440,Апрелевка,Апрелевка,"Победа, Дачная","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Смоленское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
2360192001850,Ашукинская,Ашукинская,"Софрино, Калистово","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Курское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
1807012001027,Аэропорт,Аэропорт,"Лесной Городок","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Смоленское отд.","rasp.yandex.ru,3ty.ru",
2378632001100,"Аэропорт Шереметьево","Аэропорт Шереметьево",,"МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д.",,
1931142001305,Аэропорт-Домодедово,Аэропорт-Домодедово,Космос,"МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Курское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
1817572000685,Баковка,Баковка,"Трехгорка, Одинцово","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Смоленское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
2303092001940,Балашиха,Балашиха,Горенки,"МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Курское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
1818462001049,Барвиха,Барвиха,"Раздоры, Ильинское","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Смоленское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
2325012001879,Бармино,"ЕСР: 232516",,"МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Рязанское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
2325162001879,БАРМИНО,Бармино,"29 км, Сазоново","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д.",,
1927092000675,Барыбино,Барыбино,"52 км, Вельяминово","МОСКОВСКАЯ ОБЛАСТЬ","Московская ж.д., Московско-Курское отд.","rasp.yandex.ru,3ty.ru,gdevagon.ru",
